id,name,selling_price,remark,date_updated,alphacode,slf_no,ral_shade,pantone_shade,is_final_good
60064,BLUE,4012.0,,2026-03-10,"['EBULMO', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",ME1416,,,False
80017,VIOLET,4502.0,,2026-03-10,"['EVLLMO', 'EVLLFO', 'EVLLFW', 'EVLLFF', 'EVLLFM', 'EVLLMF', 'EVLLMM', 'EVLLWX', 'EVLLWZ', 'EVLLEO', 'EVLLOO', 'EVLLMX']",ME1419,,,False
85013,PINK,10512.0,,2025-10-13,"['EPKLMO', 'EPKLFO', 'EPKLFW', 'EPKLFF', 'EPKLFM', 'EPKLMF', 'EPKLMM', 'EPKLWX', 'EPKLWZ', 'EPKLEO', 'EPKLOO']",MO497,,,False
80019,TPU VIOLET 266C,3700.0,,2026-03-17,"['OGRLEO', 'OGRLFO', 'OGRLMO', 'OGRLMX', 'OGRLOO', 'OGRLPO', 'OGRLSO', 'OGRLWO']",MT622,,,False
20022,WHITE,981.0,,2025-10-31,"['EWHLEO', 'EWHLFM', 'EWHLFO', 'EWHLMM', 'EWHLMO', 'EWHLOO', 'EWHLWX', 'EWHLWZ']",ME778,,,False
31003,RED,1438.0,,2025-11-17,"['CRDHOO', 'CRDHSF', 'CRDHSM', 'CRDHSO', 'CRDHWF', 'CRDHWM', 'CRDHWO']",MC651,,,False
40037,GREEN,1542.0,,2026-03-17,"['EGRLMO', 'EGRLFO', 'EGRLFW', 'EGRLFF', 'EGRLFM', 'EGRLMF', 'EGRLMM', 'EGRLWX', 'EGRLWZ', 'EGRLEO', 'EGRLOO', 'EGRLFZ', 'EGRLEZ', 'EGRLPO']",ME1430,,,False
30031,RED,1976.0,,2025-10-13,"['ERDLFO', 'ERDLFW', 'ERDLFF', 'ERDLFM', 'ERDLMO', 'ERDLMF', 'ERDLMM', 'ERDLWX', 'ERDLWZ', 'ERDLEO', 'ERDLOO']",ME780,,,False
40006,GREEN,966.0,,2025-10-13,"['EGRLFO', 'EGRLFW', 'EGRLFF', 'EGRLFM', 'EGRLMO', 'EGRLMF', 'EGRLMM', 'EGRLWX', 'EGRLWZ', 'EGRLEO', 'EGRLOO', 'EGRLFZ']",ME781,,,False
61705,BLUE,1413.0,,2026-03-20,"['CBULMO', 'CBULOO', 'CBULSF', 'CBULSM', 'CBULSO', 'CBULWF', 'CBULWM', 'CBULWO']",MC1447,,,False
16703,GREY,403.0,,2026-03-20,"['CGYLMO', 'CGYLOO', 'CGYLSF', 'CGYLSM', 'CGYLSO', 'CGYLWF', 'CGYLWM', 'CGYLWO']",MC1446,,,False
80011,VIOLET,11724.0,,2025-10-14,"['EVLLMO', 'EVLLFO', 'EVLLFW', 'EVLLFF', 'EVLLFM', 'EVLLMF', 'EVLLMM', 'EVLLWX', 'EVLLWZ', 'EVLLEO', 'EVLLOO']",ME698,,,False
90010,BROWN,2588.0,,2025-12-05,"['EBWLEO', 'EBWLFF', 'EBWLFM', 'EBWLFO', 'EBWLFW', 'EBWLMF', 'EBWLMM', 'EBWLMO', 'EBWLMX', 'EBWLOO', 'EBWLWX', 'EBWLWZ']",ME972,,,False
20021,WHITE,981.0,,2025-10-31,"['EWHLEO', 'EWHLFM', 'EWHLFO', 'EWHLMM', 'EWHLMO', 'EWHLOO', 'EWHLWX', 'EWHLWZ']",ME777,,,False
60015,BLUE,2674.0,,2025-11-11,"['EBUCEO', 'EBUCFF', 'EBUCFM', 'EBUCFO', 'EBUCFW', 'EBUCMF', 'EBUCMM', 'EBUCMO', 'EBUCMX', 'EBUCOO', 'EBUCSO', 'EBUCWX', 'EBUCWZ']",ME514,,,False
91707,BROWN,1687.0,,2026-01-01,"['CBWCOO', 'CBWCSF', 'CBWCSM', 'CBWCSO', 'CBWCWF', 'CBWCWM', 'CBWCWO']",MC578,,,False
80015OLD,VIOLET,4230.0,,2026-03-17,"['EVLLEO', 'EVLLFF', 'EVLLFM', 'EVLLFO', 'EVLLFW', 'EVLLMF', 'EVLLMM', 'EVLLMO', 'EVLLMX', 'EVLLOO', 'EVLLWX', 'EVLLWZ']",ME7727,,,False
UD10022,OTHER,2943.0,,2025-09-11,"['OOCMO', 'OOCOO']",MO491,,,False
MT5003,YELLOW,2168.0,,2026-03-17,"['EYLLMM', 'EYLLFO', 'EYLLFW', 'EYLLFF', 'EYLLFM', 'EYLLMO', 'EYLLMF', 'EYLLWX', 'EYLLWZ', 'EYLLEO', 'EYLLOO', 'EYLLPO']",ME1394,,,False
21189,WHITE,1182.39,,2025-03-25,"['CWHHSO', 'CWHHWO', 'CWHHOO']",,,,False
10006,BLACK,788.0,,2026-03-18,"['EBLLPO', 'EBLLEO', 'EBLLOO', 'EBLLFO', 'EBLLMO', 'EBLLWX', 'EBLLWZ', 'EBLLSO', 'EBLLMM']",10053,,,False
31004,RED,1597.0,,2025-10-30,"['CRDLOO', 'CRDLSF', 'CRDLSM', 'CRDLSO', 'CRDLWF', 'CRDLWM', 'CRDLWO']",MC716,,,False
41710,GREEN,1440.0,,2026-01-02,"['CGRCOO', 'CGRCSF', 'CGRCSM', 'CGRCSO', 'CGRCSX', 'CGRCWF', 'CGRCWM', 'CGRCWO']",MC680,,,False
90022,BROWN,1543.0,,2026-03-19,"['EBWLMO', 'EBWLFO', 'EBWLFW', 'EBWLFF', 'EBWLFM', 'EBWLMF', 'EBWLMM', 'EBWLWX', 'EBWLWZ', 'EBWLEO', 'EBWLOO', 'EBWLMX']",ME1432,,,False
90023,BROWN,1343.0,,2026-03-19,"['EBWLMO', 'EBWLFO', 'EBWLFW', 'EBWLFF', 'EBWLFM', 'EBWLMF', 'EBWLMM', 'EBWLWX', 'EBWLWZ', 'EBWLEO', 'EBWLOO', 'EBWLMX']",ME1433,,,False
81002,VIOLET,7687.0,,2026-03-19,"['CVLLWO', 'CVLLSO', 'CVLLSF', 'CVLLSM', 'CVLLWF', 'CVLLWM', 'CVLLOO', 'CVLLSZ', 'CVLLMO']",MC1457,,,False
61710,BLUE,1144.0,,2026-03-20,"['CBULMO', 'CBULOO', 'CBULSF', 'CBULSM', 'CBULSO', 'CBULWF', 'CBULWM', 'CBULWO']",MC1449,,,False
17002,GREY,4577.0,17002 IN MORE ASH SO NEW DEVELOPMENT ASH 45% BY JASWANT SIR,2026-03-20,['SGYLMO'],17002,,,False
31230,RED,1228.0,,2026-03-20,"['CRDLMO', 'CRDLOO', 'CRDLPO', 'CRDLSF', 'CRDLSM', 'CRDLSO', 'CRDLWF', 'CRDLWM', 'CRDLWO']",31230,,,False
53080,YELLOW,5057.0,,2026-03-21,"['VYLLEO', 'VYLLFM', 'VYLLFO', 'VYLLMO', 'VYLLOO', 'VYLLSF', 'VYLLSO', 'VYLLWO', 'VYLLWZ']",53080,,,False
61711,BLUE,454.0,,2026-03-21,"['CBULMO', 'CBULOO', 'CBULSF', 'CBULSM', 'CBULSO', 'CBULWF', 'CBULWM', 'CBULWO']",MC1453,,,False
41724,GREEN,5028.0,,2026-03-21,"['CGRLOO', 'CGRLOX', 'CGRLPX', 'CGRLSF', 'CGRLSM', 'CGRLSO', 'CGRLWF', 'CGRLWM', 'CGRLWO']",MC1450,,,False
41725,GREEN,1638.0,,2026-03-21,"['CGRLSO', 'CGRLSF', 'CGRLSM', 'CGRLWO', 'CGRLWF', 'CGRLWM', 'CGRLOO', 'CGRLOX', 'CGRLPX']",MC1451,,,False
40039,GREEN,1542.0,,2026-03-23,"['EGRLMO', 'EGRLFO', 'EGRLFW', 'EGRLFF', 'EGRLFM', 'EGRLMF', 'EGRLMM', 'EGRLWX', 'EGRLWZ', 'EGRLEO', 'EGRLOO', 'EGRLFZ', 'EGRLEZ', 'EGRLPO']",ME1391,,,False
15017,GREY,1147.0,,2026-03-23,"['EGYLMO', 'EGYLFO', 'EGYLFW', 'EGYLFF', 'EGYLFM', 'EGYLMF', 'EGYLMM', 'EGYLWX', 'EGYLWZ', 'EGYLEO', 'EGYLOO']",ME1390,,,False
20048,WHITE,1007.0,,2026-03-23,"['EWHLMO', 'EWHLFO', 'EWHLFM', 'EWHLMM', 'EWHLWX', 'EWHLWZ', 'EWHLEO', 'EWHLOO', 'EWHLPO', 'EWHLMX']",ME1458,,,False
40040,GREEN,1542.0,,2026-03-24,"['EGRLMO', 'EGRLFO', 'EGRLFW', 'EGRLFF', 'EGRLFM', 'EGRLMF', 'EGRLMM', 'EGRLWX', 'EGRLWZ', 'EGRLEO', 'EGRLOO', 'EGRLFZ', 'EGRLEZ', 'EGRLPO']",ME1459,,,False
30149,RED,2712.0,,2026-03-24,"['ERDCEO', 'ERDCFF', 'ERDCFM', 'ERDCFO', 'ERDCFW', 'ERDCMF', 'ERDCMM', 'ERDCMO', 'ERDCMX', 'ERDCOO', 'ERDCPO', 'ERDCWX', 'ERDCWZ']",ME424,,,False
91704,BROWN,2411.0,,2026-03-24,"['CBWLOO', 'CBWLSF', 'CBWLSM', 'CBWLSO', 'CBWLSX', 'CBWLWF', 'CBWLWM', 'CBWLWO']",91704,,,False
UD10012,YELLOW,3515.0,,2026-03-24,"['XXXXX', 'CYLLSO', 'CYLLSF', 'CYLLSM', 'CYLLWO', 'CYLLWF', 'CYLLWM', 'CYLLOO', 'CYLLMO', 'CYLLPO']",test,RAL 1005,PANTONE 106C,False
34502,RED,8592.0,,2025-09-11,"['ORDCMO', 'ORDCPO', 'ORDCFO', 'ORDCWO', 'ORDCSO', 'ORDCEO', 'ORDCOO']",MO422,,,False
94501,BROWN,3866.0,,2025-09-12,"['OBWCMO', 'OBWCPO', 'OBWCFO', 'OBWCWO', 'OBWCSO', 'OBWCEO', 'OBWCOO']",MP637A,,,False
30024,RED,1502.0,,2025-09-12,"['ERDCMO', 'ERDCFO', 'ERDCFW', 'ERDCFF', 'ERDCFM', 'ERDCMF', 'ERDCMM', 'ERDCWX', 'ERDCWZ', 'ERDCEO', 'ERDCOO', 'ERDCMX', 'ERDCPO', 'ERDCWO']",ME493,,,False
21192,WHITE,3167.39,,2025-03-25,"['CWHLSO', 'CWHLWO', 'CWHLOO']",,,,False
60013,BLUE,1631.0,,2025-09-16,"['EBUCEO', 'EBUCFF', 'EBUCFM', 'EBUCFO', 'EBUCFW', 'EBUCMF', 'EBUCMM', 'EBUCMO', 'EBUCMX', 'EBUCOO', 'EBUCSO', 'EBUCWX', 'EBUCWZ']",ME636,,,False
20014,WHITE,968.0,,2026-03-07,"['EWHCEO', 'EWHCFM', 'EWHCFO', 'EWHCMM', 'EWHCMO', 'EWHCOO', 'EWHCWX', 'EWHCWZ']",ME604,,,False
16002,GREY,4592.0,,2025-10-15,"['CGYLWO', 'CGYLSO', 'CGYLSF', 'CGYLSM', 'CGYLWF', 'CGYLWM', 'CGYLOO']",RAL7035,,,False
UD10032,RED,1967.0,,2025-10-15,"['ERDLEZ', 'ERDLFO', 'ERDLFW', 'ERDLFF', 'ERDLFM', 'ERDLMO', 'ERDLMF', 'ERDLMM', 'ERDLWX', 'ERDLWZ', 'ERDLEO', 'ERDLOO']",flodata,RAL 1003,PANTONE 102,True
UD10033,GREEN,1967.0,,2025-10-15,"['CGRLOX', 'CGRLSO', 'CGRLSF', 'CGRLSM', 'CGRLWO', 'CGRLWF', 'CGRLWM', 'CGRLOO']",flodata,RAL 1003,PANTONE 102,True
40007,GREEN,1851.0,,2025-10-17,"['EGRLMO', 'EGRLFO', 'EGRLFW', 'EGRLFF', 'EGRLFM', 'EGRLMF', 'EGRLMM', 'EGRLWX', 'EGRLWZ', 'EGRLEO', 'EGRLOO', 'EGRLFZ']",MT503,,,False
60022,BLUE,1402.0,,2025-10-17,"['EBULMO', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",MO500,,,False
90011,BROWN,4702.0,,2025-11-03,"['EBWLEO', 'EBWLFF', 'EBWLFM', 'EBWLFO', 'EBWLFW', 'EBWLMF', 'EBWLMM', 'EBWLMO', 'EBWLMX', 'EBWLOO', 'EBWLWX', 'EBWLWZ']",ME805B,,,False
30032,RED,1502.0,,2025-10-17,"['ERDLMO', 'ERDLFO', 'ERDLFW', 'ERDLFF', 'ERDLFM', 'ERDLMF', 'ERDLMM', 'ERDLWX', 'ERDLWZ', 'ERDLEO', 'ERDLOO', 'ERDLEZ']",ME493,,,False
30033,RED,2302.0,,2025-10-17,"['ERDLMO', 'ERDLFO', 'ERDLFW', 'ERDLFF', 'ERDLFM', 'ERDLMF', 'ERDLMM', 'ERDLWX', 'ERDLWZ', 'ERDLEO', 'ERDLOO', 'ERDLEZ']",ME507,,,False
30034,RED,4066.0,,2025-10-17,"['ERDLMO', 'ERDLFO', 'ERDLFW', 'ERDLFF', 'ERDLFM', 'ERDLMF', 'ERDLMM', 'ERDLWX', 'ERDLWZ', 'ERDLEO', 'ERDLOO', 'ERDLEZ']",ME496A,,,False
60023,BLUE,1619.0,,2025-10-18,"['EBULMO', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",ME492,,,False
60024,BLUE,1496.0,,2025-10-18,"['EBULMO', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",ME494,,,False
40008,GREEN,1840.0,,2025-10-18,"['EGRLMO', 'EGRLFO', 'EGRLFW', 'EGRLFF', 'EGRLFM', 'EGRLMF', 'EGRLMM', 'EGRLWX', 'EGRLWZ', 'EGRLEO', 'EGRLOO', 'EGRLFZ']",ME353,,,False
60026,BLUE,1553.0,,2025-10-18,"['EBULMO', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",ME308,,,False
60027,BLUE,1496.0,,2025-10-18,"['EBULMO', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",60210,,,False
80012,VIOLET,9844.0,,2025-10-24,"['EVLLMO', 'EVLLFO', 'EVLLFW', 'EVLLFF', 'EVLLFM', 'EVLLMF', 'EVLLMM', 'EVLLWX', 'EVLLWZ', 'EVLLEO', 'EVLLOO']",ME698A,,,False
60029,BLUE,1862.0,,2025-10-25,"['EBULMO', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",ME155,,,False
15006,GREY,3197.0,,2025-10-25,"['EGYLMO', 'EGYLFO', 'EGYLFW', 'EGYLFF', 'EGYLFM', 'EGYLMF', 'EGYLMM', 'EGYLWX', 'EGYLWZ', 'EGYLEO', 'EGYLOO']",ME160,,,False
60033,BLUE,4732.0,,2025-10-25,"['EBULMO', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",286C,,,False
60035,BLUE,1114.0,,2025-10-25,"['EBULMO', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",286CO,,,False
61003,BLUE,3898.0,,2025-10-25,"['CBULSO', 'CBULSF', 'CBULSM', 'CBULWO', 'CBULWF', 'CBULWM', 'CBULOO', 'CBULMO']",MC856,,,False
91003,BROWN,1687.0,,2025-10-25,"['CBWLSO', 'CBWLSF', 'CBWLSM', 'CBWLWO', 'CBWLWF', 'CBWLWM', 'CBWLOO']",MC855,,,False
14019N, GREY,1449.0,,2025-10-29,"['EGYLEO', 'EGYLFF', 'EGYLFM', 'EGYLFO', 'EGYLFW', 'EGYLMF', 'EGYLMM', 'EGYLMO', 'EGYLOO', 'EGYLWX', 'EGYLWZ']",14019,,,False
16001,GREY,4813.0,,2025-10-29,"['CGYLWO', 'CGYLSO', 'CGYLSF', 'CGYLSM', 'CGYLWF', 'CGYLWM', 'CGYLOO']",MC867,,,True
20025,WHITE,4288.0,"Fort Costing
By Rachit
Changed Vietnam to PMC 
Reduced Lico Wax 0.5 to 0.1 and added normal wax 0.5",2025-11-07,"['EWHLEO', 'EWHLFM', 'EWHLFO', 'EWHLMM', 'EWHLMO', 'EWHLOO', 'EWHLWX', 'EWHLWZ']",ME711,,,False
10003,BLACK,1458.0,,2025-12-11,"['EBLLEO', 'EBLLFO', 'EBLLMO', 'EBLLOO', 'EBLLPO', 'EBLLSO', 'EBLLWX', 'EBLLWZ']",ME807,,,False
10004,BLACK,526.0,,2025-10-17,"['EBLLEO', 'EBLLFO', 'EBLLMO', 'EBLLOO', 'EBLLPO', 'EBLLSO', 'EBLLWX', 'EBLLWZ']",ME857,,,False
40010,GREEN,2187.0,,2025-10-25,"['EGRLMO', 'EGRLFO', 'EGRLFW', 'EGRLFF', 'EGRLFM', 'EGRLMF', 'EGRLMM', 'EGRLWX', 'EGRLWZ', 'EGRLEO', 'EGRLOO', 'EGRLFZ']",ME818,,,False
72601,EVA ORANGE,6692.0,,2025-10-29,"['EORLEO', 'EORLFF', 'EORLFM', 'EORLFO', 'EORLFW', 'EORLMF', 'EORLMM', 'EORLMO', 'EORLOO', 'EORLWO', 'EORLWX', 'EORLWZ']",ME810A,,,False
32601,EVA RED,6022.0,,2025-10-29,"['VRDLEO', 'VRDLFO', 'VRDLMO', 'VRDLOO', 'VRDLSF', 'VRDLSO', 'VRDLWO', 'VRDLWZ']",MV798,RAL 3028,,False
60038,BLUE,4429.0,,2025-10-29,"['EBULMO', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",ME863,,,False
50004,YELLOW,994.0,,2025-12-03,"['EYLLEO', 'EYLLFF', 'EYLLFM', 'EYLLFO', 'EYLLFW', 'EYLLMF', 'EYLLMM', 'EYLLMO', 'EYLLOO', 'EYLLWX', 'EYLLWZ']",ME568,,,False
40011,GREEN,6573.0,,2026-01-27,"['EGRLEO', 'EGRLFF', 'EGRLFM', 'EGRLFO', 'EGRLFW', 'EGRLFZ', 'EGRLMF', 'EGRLMM', 'EGRLMO', 'EGRLOO', 'EGRLWX', 'EGRLWZ']",ME566,,,False
40009,GREEN,2187.0,,2026-02-13,"['EGRLEO', 'EGRLFF', 'EGRLFM', 'EGRLFO', 'EGRLFW', 'EGRLFZ', 'EGRLMF', 'EGRLMM', 'EGRLMO', 'EGRLOO', 'EGRLWX', 'EGRLWZ']",ME817,,,False
61521,BLUE,1097.0,,2025-10-29,"['CBULMO', 'CBULOO', 'CBULSF', 'CBULSM', 'CBULSO', 'CBULWF', 'CBULWM', 'CBULWO']",MC512,,,False
89012,PINK,5249.0,,2025-10-29,"['EPKLEO', 'EPKLFF', 'EPKLFM', 'EPKLFO', 'EPKLFW', 'EPKLMF', 'EPKLMM', 'EPKLMO', 'EPKLOO', 'EPKLWX', 'EPKLWZ']",MT502,,,False
86541,PINK PANTONE 224C,4242.0,,2025-10-29,"['CPKLMO', 'CPKLOO', 'CPKLSF', 'CPKLSM', 'CPKLSO', 'CPKLWF', 'CPKLWM', 'CPKLWO']",MC853,,,False
34003,TP RED,3793.0,,2025-10-29,"['ORDLEO', 'ORDLFO', 'ORDLMO', 'ORDLOO', 'ORDLPO', 'ORDLSO', 'ORDLWO']",MP756,,,False
89001,NYLON PINK,5016.0,,2025-10-30,"['OPKLEO', 'OPKLFO', 'OPKLMO', 'OPKLOO', 'OPKLPO', 'OPKLSO', 'OPKLWO']",MO290,,,False
85011,PINK,644.0,,2025-10-30,"['EPKLMO', 'EPKLFO', 'EPKLFW', 'EPKLFF', 'EPKLFM', 'EPKLMF', 'EPKLMM', 'EPKLWX', 'EPKLWZ', 'EPKLEO', 'EPKLOO', 'EPKLMX']",ME290,,,False
89002,G.F.PINK,5126.0,,2025-10-30,"['OPKLEO', 'OPKLFO', 'OPKLMO', 'OPKLOO', 'OPKLPO', 'OPKLSO', 'OPKLWO']",MO290GF,,,False
64002,G.F BLUE,2606.0,,2025-10-30,"['OBULEO', 'OBULFO', 'OBULMO', 'OBULOO', 'OBULPO', 'OBULSO', 'OBULWO']",MO155,,,False
19001,NYLON GREY,4027.0,,2025-10-30,"['OGYLEO', 'OGYLFO', 'OGYLMO', 'OGYLOO', 'OGYLPO', 'OGYLSO', 'OGYLWO']",MO160,,,False
70007,ORANGE,4911.0,,2025-10-30,"['EORLEO', 'EORLFF', 'EORLFM', 'EORLFO', 'EORLFW', 'EORLMF', 'EORLMM', 'EORLMO', 'EORLOO', 'EORLWO', 'EORLWX', 'EORLWZ']",ME870,,,False
50005,YELLOW,2435.0,,2025-10-30,"['EYLLMO', 'EYLLFO', 'EYLLFW', 'EYLLFF', 'EYLLFM', 'EYLLMF', 'EYLLMM', 'EYLLWX', 'EYLLWZ', 'EYLLEO', 'EYLLOO']",ME871,,,False
81706A,VIOLET,3778.0,,2025-10-30,"['CVLCOO', 'CVLCSF', 'CVLCSM', 'CVLCSO', 'CVLCSZ', 'CVLCWF', 'CVLCWM', 'CVLCWO']",MC584,,,False
40016,GREEN,1111.0,,2025-10-31,"['EGRLMO', 'EGRLFO', 'EGRLFW', 'EGRLFF', 'EGRLFM', 'EGRLMF', 'EGRLMM', 'EGRLWX', 'EGRLWZ', 'EGRLEO', 'EGRLOO', 'EGRLFZ']",ME872,,,False
,NYLON GREEN,1941.0,,2025-10-31,"['OGRLEO', 'OGRLFO', 'OGRLMO', 'OGRLMX', 'OGRLOO', 'OGRLPO', 'OGRLSO', 'OGRLWO']",MO875,,,False
44001,GREEN,1111.0,,2025-10-31,"['OGRLMO', 'OGRLPO', 'OGRLFO', 'OGRLWO', 'OGRLSO', 'OGRLEO', 'OGRLOO', 'OGRLMX']",MO875,,,False
34004,PET TP RED,4010.0,,2025-10-31,"['ORDLEO', 'ORDLFO', 'ORDLMF', 'ORDLMO', 'ORDLOO', 'ORDLPO', 'ORDLSO', 'ORDLWO']",MP881,,,False
15011,GREY,1713.0,,2025-11-06,"['EGYLMO', 'EGYLFO', 'EGYLFW', 'EGYLFF', 'EGYLFM', 'EGYLMF', 'EGYLMM', 'EGYLWX', 'EGYLWZ', 'EGYLEO', 'EGYLOO']",ME836,,,False
44003,G.F GREEN,1941.0,,2025-10-31,"['OGRLEO', 'OGRLFO', 'OGRLMO', 'OGRLMX', 'OGRLOO', 'OGRLPO', 'OGRLSO', 'OGRLWO']",MO874,,,False
94001,PET T.P BEIGE,3623.0,,2025-10-31,"['OBWLEO', 'OBWLFO', 'OBWLMO', 'OBWLOO', 'OBWLPO', 'OBWLSO', 'OBWLWO']",MP882,,,False
94002,PET TP BEIGE,3623.0,,2025-10-31,"['OBWLEO', 'OBWLFO', 'OBWLMO', 'OBWLOO', 'OBWLPO', 'OBWLSO', 'OBWLWO']",MP882A,,,False
80020A,VIOLET,7585.0,,2025-11-01,"['EVLLEO', 'EVLLFF', 'EVLLFM', 'EVLLFO', 'EVLLFW', 'EVLLMF', 'EVLLMM', 'EVLLMO', 'EVLLOO', 'EVLLWX', 'EVLLWZ']",60020A,,,False
34002,PET TP RED,4588.0,,2025-11-01,"['ORDLEO', 'ORDLFO', 'ORDLMF', 'ORDLMO', 'ORDLOO', 'ORDLPO', 'ORDLSO', 'ORDLWO']",MP877,,,False
34005,TP RED,3638.0,,2025-11-01,"['ORDLEO', 'ORDLFO', 'ORDLMO', 'ORDLOO', 'ORDLPO', 'ORDLSO', 'ORDLWO']",MP757,,,False
15007,GREY,2295.0,,2025-11-04,"['EGYLWX', 'EGYLFO', 'EGYLFW', 'EGYLFF', 'EGYLFM', 'EGYLMO', 'EGYLMF', 'EGYLMM', 'EGYLWZ', 'EGYLEO', 'EGYLOO']",ME889,,,False
34006,RED,2311.0,,2025-11-04,"['ORDLMO', 'ORDLPO', 'ORDLFO', 'ORDLWO', 'ORDLSO', 'ORDLEO', 'ORDLOO', 'ORDLMF']",MO510,,,False
40017,GREEN,1580.0,,2025-11-04,"['EGRLWX', 'EGRLFO', 'EGRLFW', 'EGRLFF', 'EGRLFM', 'EGRLMO', 'EGRLMF', 'EGRLMM', 'EGRLWZ', 'EGRLEO', 'EGRLOO', 'EGRLFZ', 'EGRLEZ']",ME887,,,False
16003,GREY,1461.0,,2025-11-05,"['CGYLWO', 'CGYLSO', 'CGYLSF', 'CGYLSM', 'CGYLWF', 'CGYLWM', 'CGYLOO']",MC861,,,False
91004,BROWN,1193.0,,2025-11-05,"['CBWLWO', 'CBWLSO', 'CBWLSF', 'CBWLSM', 'CBWLWF', 'CBWLWM', 'CBWLOO']",MC862,,,False
41003,GREEN,438.0,,2025-11-05,"['CGRLWO', 'CGRLSO', 'CGRLSF', 'CGRLSM', 'CGRLWF', 'CGRLWM', 'CGRLOO', 'CGRLOX']",MC824,,,False
19002,GREY,2543.0,,2025-11-06,"['OGYLMO', 'OGYLPO', 'OGYLFO', 'OGYLWO', 'OGYLSO', 'OGYLEO', 'OGYLOO']",MO837,,,False
15012,GREY,1713.0,,2025-11-06,"['EGYLMO', 'EGYLFO', 'EGYLFW', 'EGYLFF', 'EGYLFM', 'EGYLMF', 'EGYLMM', 'EGYLWX', 'EGYLWZ', 'EGYLEO', 'EGYLOO']",MT839,,,False
40018,GREEN,6392.0,,2025-11-06,"['EGRLFO', 'EGRLFW', 'EGRLFF', 'EGRLFM', 'EGRLMO', 'EGRLMF', 'EGRLMM', 'EGRLWX', 'EGRLWZ', 'EGRLEO', 'EGRLOO', 'EGRLFZ', 'EGRLEZ', 'EGRLPO']",ME755,,,False
60032,BLUE,702.0,,2025-11-06,"['EBULMO', 'EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",ME832,,,False
91705,BROWN,2437.0,,2025-12-16,"['CBWCOO', 'CBWCSF', 'CBWCSM', 'CBWCSO', 'CBWCWF', 'CBWCWM', 'CBWCWO']",MC675,,,False
85014,PINK,4654.0,,2026-02-11,"['EPKLEO', 'EPKLFF', 'EPKLFM', 'EPKLFO', 'EPKLFW', 'EPKLMF', 'EPKLMM', 'EPKLMO', 'EPKLOO', 'EPKLWX', 'EPKLWZ']",ME567,,,False
61709,BLUE,1388.0,,2026-01-01,"['CBUCOO', 'CBUCSF', 'CBUCSM', 'CBUCSO', 'CBUCWF', 'CBUCWM', 'CBUCWO']",MC543A,,,False
15009,GREY,4453.0,,2025-10-25,"['EGYLMO', 'EGYLFO', 'EGYLFW', 'EGYLFF', 'EGYLFM', 'EGYLMF', 'EGYLMM', 'EGYLWX', 'EGYLWZ', 'EGYLEO', 'EGYLOO']",MT759,,,False
70003,ORANGE,1088.0,,2025-10-25,"['EORLFO', 'EORLFW', 'EORLFF', 'EORLFM', 'EORLMO', 'EORLMF', 'EORLMM', 'EORLWX', 'EORLWZ', 'EORLEO', 'EORLOO', 'EORLWO']",ME556,,,False
30035,RED,1838.0,,2025-10-25,"['ERDLFO', 'ERDLFW', 'ERDLFF', 'ERDLFM', 'ERDLMO', 'ERDLMF', 'ERDLMM', 'ERDLWX', 'ERDLWZ', 'ERDLEO', 'ERDLOO', 'ERDLEZ']",ME557,,,False
60037,BLUE,916.0,,2025-10-25,"['EBULFO', 'EBULFW', 'EBULFF', 'EBULFM', 'EBULMO', 'EBULMF', 'EBULMM', 'EBULWX', 'EBULWZ', 'EBULEO', 'EBULOO']",ME569,,,False
